0.94652915,-0.001229039,0.094680585,-0.002207736,-0.700787783,0.00187595,0.45789209,0.002027337,0.003206171,-0.001594396,0.000312957,-0.001329201,0.951925933,-0.001878864,0.783955634,-4.95E-05,-0.176622957,0.000416322,-0.000123144,0.002324567,0.002303403,0.000470396,-0.000843268,-0.013262011,-1.94086051,0.000494476,-0.003612421,0.002015345,-0.199649364,-0.621975958,0.31360355,0.001494686,0.006995065,0.000243065,-0.005200189,0.000810464,-0.964940965,0.002556719,1.30887115,8.89E-05,-0.002346557,0.001006357,-0.000734155,-0.000543553,-0.003507344,-0.000227242,0.002498619,-6.86E-05,-0.455476701,0.001104972,0.000166233,0.362614065,0.000121203,-0.001342084,-0.000274971,0.00058478,0.557208896,0.213476628,0.001851174,-0.002424134,-0.000635178,-2.48E-05,-0.000400955,-0.002864986,0.001836309,0.001254442,-0.77922529,-0.001618479,-0.001353757,-0.000231923,0.004353319,-0.007311312,-1.692750096,0.001463118,-5.69E-05,0.000564314,0.000109573,-0.000665233,-0.001372285,0.001728452,1.012408495,0.002632753,-0.000126371,-1.514281511,0.000520925,-0.78789717,1.047786593,-0.0053309,1.863421202,1.190124512,-0.000760505,0.00079277,-0.006961116,-0.001922786,-0.000916937,-0.000275987,0.004590095,-0.000403809,-0.00256508,-0.004218893,-0.00692451,-3.50E-05,-0.469828933,-0.001568662,0.001101915,0.000329616,-0.000376814,-0.073474415,0.000731726,-0.723609626,0.000519965,0.001297057,-0.000699005,0.002532036,-0.000292431,-0.001325335,0.001488675,0.000397599,0.000613984,-0.001414789,-5.85E-06,0.008099156,0.000625176,0.002972346,0.172027722,-0.676987112,0.000659633,0.419317603,0
-0.375421524,0.332534313,0.384524643,0.396589607,0.359722078,0.392130703,-0.378493249,0.364072084,0.357218236,0.364896089,-0.366066545,0.387562513,-0.368923545,0.379492015,-0.372602582,0.35280928,-0.359431297,-0.375034779,0.35171929,0.357499897,0.340968907,0.379024833,-0.365270674,0.384364247,0.389548242,-0.367581129,0.352754861,-0.373245806,0.387103856,0.352006465,-0.354547769,-0.326517493,-0.348093003,0.369609028,0.390898854,0.38178733,0.353526086,-0.339520633,-0.290996045,0.369979948,-0.376517147,-0.363833994,0.331520766,0.385573983,-0.369703412,0.368455201,0.378103644,-0.365144223,0.377709091,-0.379645646,0.341286153,0.389832556,0.337252796,-0.383336455,0.369753689,0.372030467,-0.384780735,-0.384256124,-0.346399009,-0.357923448,-0.373800129,0.368433028,0.376601607,-0.369227409,0.002139144,-0.003432625,-0.795664549,-0.00131242,-0.001133461,-0.000126629,0.005162131,-0.002001762,-1.696918726,0.000381781,0.00341844,0.001436632,0.000641035,-0.003677923,-0.001897038,-0.002555769,1.019036531,0.001675453,-0.001995384,-1.501079559,0.000690452,-0.778615892,1.035004377,0.000298067,1.862467885,1.18732667,-0.00077598,-0.000990362,-0.002940426,-0.000908421,0.001218174,0.00257451,0.003177326,-0.002427149,-0.000739935,0.00048082,-0.00139534,0.004761412,-0.468386531,0.000157872,0.001482046,-0.00396406,-0.004624393,-0.066733643,-0.001792253,-0.727125227,0.002195907,0.000222539,-0.00127746,-0.000939251,-1.12E-05,-0.000494998,0.001809516,0.005713136,-0.001755945,-0.001745712,0.001461233,0.005167499,0.009099654,0.004262192,0.152410001,-0.686658919,-0.002041864,0.401215106,0
-0.390925437,0.419174254,0.265821517,0.311756819,0.409035236,0.444112599,-0.4184708,0.413809747,0.355539918,0.406173676,-0.052394707,0.37107873,-0.387417704,0.373645276,-0.387731582,0.422293216,-0.35280472,-0.386601627,0.401953369,0.355379403,0.401766539,0.379445702,-0.335307986,0.379725873,0.415265739,-0.397507936,0.400326371,-0.335504621,0.384676516,0.393274784,-0.394131422,-0.417443842,-0.388515294,0.382360101,0.390438497,0.327307016,0.40590471,-0.418637693,-0.421376556,-0.10694696,-0.393840969,-0.388208389,0.444173485,0.423816919,-0.245053649,0.404849499,0.419723541,-0.389931411,0.361687154,-0.346861541,0.411760181,-0.426264882,0.408593774,-0.408182412,0.421957254,-0.253709972,-0.235935882,-0.328793228,-0.343914598,-0.401071757,-0.387949198,0.166182518,0.424336612,-0.45171082,-0.257140696,-0.051211283,-0.130279794,0.23319976,0.005878843,-0.000396094,-0.244576186,-0.004723465,-0.252510279,-0.096418865,-1.044126987,-0.001272738,-0.047845725,0.074090585,-0.179164946,-0.173425063,0.279526204,-0.028963396,0.000104128,-0.237599969,0.040513739,-0.111409172,0.517870069,0.270106882,0.851252258,0.187906176,0.000232768,-0.006289645,0.438529134,-0.002519718,-0.272500128,0.178023815,-4.44E-06,-0.000405178,0.104935519,0.083658993,-0.009802305,0.06588763,-0.970610201,0.979635835,-0.069157541,-0.317368954,-0.76336211,-0.00035936,-0.344199866,-0.177000478,0.026875807,-0.109598175,0.31190905,-0.215233177,-0.117355354,1.795176864,0.000154885,-0.041757587,7.62E-05,1.401427627,-1.208385944,-0.32281822,-1.163948059,-0.000256383,0.047660448,0.020508144,0.181713223,0.216498047,0
-0.401244849,0.412560493,0.270091742,0.316595107,0.423481852,0.43281728,-0.413682461,0.408982396,0.344720632,0.419402421,-0.066488251,0.361610144,-0.400422871,0.380132347,-0.397689223,0.421855181,-0.342528403,-0.377763331,0.391404718,0.359537512,0.398685038,0.392986029,-0.330516249,0.396745473,0.421937495,-0.383416295,0.397319257,-0.332800537,0.388437033,0.383656234,-0.381786495,-0.41641742,-0.397755027,0.382698089,0.385551542,0.319635987,0.401576787,-0.422932655,-0.414118856,-0.109721757,-0.395543158,-0.401887,0.438320875,0.407388389,-0.25843206,0.41406709,0.416792035,-0.391100407,0.369238794,-0.351447463,0.411818385,-0.434470862,0.409834981,-0.417577118,0.419340581,-0.258666098,-0.24194321,-0.325286627,-0.354512244,-0.398684621,-0.392724276,0.17495364,0.40475595,-0.453371137,-0.255808502,-0.050737325,-0.134998471,0.229241222,0.010417757,9.85E-05,-0.249279767,-0.004445349,-0.255852342,-0.098186687,-1.0450598,-0.001288524,-0.046157312,0.074088283,-0.173269838,-0.177695692,0.280432999,-0.031919234,-5.59E-05,-0.239142492,0.040635414,-0.110340327,0.522686481,0.266653568,0.858156919,0.195948109,0.000434759,-0.007084332,0.435113341,-0.000979657,-0.261709571,0.177982613,8.76E-05,0.000438038,0.110717885,0.073053554,-0.011204462,0.065751024,-0.972331882,0.97348851,-0.076046191,-0.317110837,-0.758745492,0.002271782,-0.341053873,-0.177867651,0.033455092,-0.122655362,0.308847427,-0.219776049,-0.118846655,1.799852967,0.000612731,-0.035495259,0.000185871,1.425530791,-1.217190862,-0.318225443,-1.163359642,-0.00013772,0.047423992,0.019633437,0.182717904,0.220603138,0
-0.39004162,0.419642627,0.259209007,0.318355203,0.419201791,0.433245927,-0.414756715,0.409957916,0.341837168,0.413676649,-0.055816397,0.354906797,-0.39321053,0.379931271,-0.387719899,0.423626274,-0.344516009,-0.383866191,0.404138297,0.354659259,0.394596189,0.395061314,-0.333640248,0.387789071,0.40615344,-0.389975458,0.389570057,-0.336308807,0.391981065,0.396531701,-0.383229375,-0.402624726,-0.400152385,0.394370496,0.40139395,0.324995816,0.407375485,-0.407651395,-0.413409531,-0.10164322,-0.389694214,-0.401954859,0.442848533,0.414313614,-0.261357516,0.412232757,0.414013296,-0.388785064,0.367793709,-0.341333836,0.411752641,-0.432418555,0.407952845,-0.408365399,0.422615528,-0.253145516,-0.247997254,-0.338081121,-0.355039239,-0.408161283,-0.392578095,0.176558405,0.41443947,-0.449003994,-0.248118594,-0.049741209,-0.135747507,0.230054125,0.000994474,-0.000419426,-0.255338013,-0.004939642,-0.254114747,-0.097468339,-1.046511292,-0.001489382,-0.044256613,0.073488928,-0.176284105,-0.178663239,0.286002636,-0.027884617,-8.40E-05,-0.239059791,0.044583339,-0.111351386,0.524395287,0.273444027,0.855932057,0.193112031,0.000317115,-0.004045491,0.444244117,0.000206173,-0.262325883,0.16926828,4.82E-05,0.000857011,0.109152555,0.081309006,-0.011055234,0.066356555,-0.97841686,0.979735911,-0.07190083,-0.324427694,-0.766609609,-0.001112512,-0.345192075,-0.177744225,0.021501034,-0.111907192,0.31187731,-0.20419991,-0.116607144,1.80430305,-6.36E-05,-0.040122986,0.000432654,1.425456643,-1.219224095,-0.322524905,-1.159673452,-0.000277999,0.047491919,0.016955674,0.186988741,0.221205711,0
-0.396645874,0.406957895,0.25531587,0.305090964,0.405677021,0.447005033,-0.409479678,0.398368269,0.346280336,0.407141775,-0.063030384,0.365311205,-0.389667779,0.379422396,-0.390589297,0.413040459,-0.341684967,-0.382225513,0.396265686,0.351364195,0.396782249,0.381963223,-0.342397124,0.391595364,0.425464362,-0.397520483,0.388943374,-0.336190164,0.391879529,0.400535405,-0.386817008,-0.413570523,-0.386287868,0.396361321,0.39053899,0.329312563,0.408105522,-0.419019729,-0.413019061,-0.104222275,-0.384176672,-0.399595588,0.451975465,0.406661302,-0.25326553,0.404979944,0.423833668,-0.387533098,0.371630549,-0.344559342,0.421152353,-0.429572195,0.420542449,-0.414742321,0.409958512,-0.262078226,-0.236839995,-0.345523536,-0.340818405,-0.412961245,-0.396895289,0.172697246,0.420778215,-0.448609471,-0.249538198,-0.050010026,-0.133394703,0.227405697,0.005034588,-0.000212419,-0.252991617,-0.004362816,-0.254722923,-0.097128287,-1.047680974,-0.001334311,-0.044965055,0.072350986,-0.177008182,-0.17829138,0.275218904,-0.03308031,0.000205229,-0.240178064,0.043275736,-0.11097832,0.520312428,0.262802362,0.857182264,0.191690266,0.000279274,-0.006345115,0.438347936,-0.002639675,-0.263742834,0.173419014,1.56E-06,0.000218337,0.1063186,0.076383762,-0.009514148,0.065585814,-0.971449316,0.981559575,-0.073569626,-0.319313645,-0.758075476,0.00497309,-0.341830075,-0.179277375,0.024960091,-0.109771363,0.310002476,-0.215371951,-0.117031418,1.793193102,9.61E-05,-0.030634051,-0.000411386,1.421436548,-1.215782285,-0.334101647,-1.152983546,0.001098097,0.046877816,0.013028802,0.193471462,0.219041318,0
0.534383476,0.340584964,-0.580459595,0.519385517,-0.010510632,0.828245938,0.06200185,0.041294768,0.000369417,0.285798609,0.607712865,-1.041587472,0.009875922,0.000538195,0.000217141,0.290793419,-0.093147844,-0.027867032,-0.497858763,0.810804486,-1.218681812,-0.323025256,-1.10893929,0.030214636,-0.731539607,-0.691055775,0.181248575,-0.562892616,-0.154287398,-0.914779067,0.009413656,-1.068315864,-0.202255249,0.115154341,0.000119887,-0.001615013,-0.011545192,-0.039817564,1.820356011,0.390051067,0.134891301,0.85992682,0.669438183,0.139817193,-0.788136542,0.25381884,0.00044346,-0.201300755,-0.008735179,-0.067956902,0.054865543,0.856438458,0.436070889,-2.35E-05,-7.03E-05,-1.088252425,0.303892165,0.812883556,1.707048774,-0.502919316,-0.394453943,-0.438242584,0.057910092,-0.614913523,-0.249404162,-0.050731469,-0.136905342,0.226050019,0.001484367,0.000331393,-0.253301352,-0.001137914,-0.260040849,-0.099310055,-1.072171092,-0.001497387,-0.047658041,0.069960929,-0.176154852,-0.177692398,0.283328831,-0.030444629,0.000171045,-0.238719508,0.041028868,-0.114986397,0.52136749,0.265598118,0.866114557,0.197268799,0.000515229,-0.003677706,0.429986924,-0.001697398,-0.264644474,0.17686367,0.000124217,0.000504538,0.100202568,0.084746875,-0.011968232,0.069833413,-0.966139257,0.992173731,-0.077101082,-0.313150913,-0.766298592,0.002683573,-0.350958675,-0.179591462,0.025802089,-0.109229051,0.312690765,-0.202506155,-0.12065357,1.807410836,-0.000203304,-0.039974235,-0.000264227,1.419039249,-1.211477995,-0.320453256,-1.164088845,0.000601466,0.048851538,0.033123534,0.191835642,0.226399481,0
0.952545583,0.002152293,0.09295626,-0.00079466,-0.701629519,0.001754424,0.468343943,0.001831289,-0.002265049,0.000604809,-0.002426372,0.001520751,0.95696038,0.000276444,0.79845351,0.00015248,-0.18448396,0.002028332,-0.000871027,0.002219771,0.002601482,0.001543357,-0.000760504,-0.010973959,-1.929601431,-0.007425845,-0.000604637,-0.001032109,-0.205863431,-0.615130961,0.321673155,0.001332646,0.001711243,0.00319365,-0.010123124,0.000997467,-0.938305378,-0.000981656,1.314232111,-0.001794518,9.80E-05,-0.001124686,0.000458805,-0.000412554,-6.95E-06,0.000650366,-0.00201959,-0.001127814,-0.458306521,-0.001341119,-0.002863544,0.363593996,0.002714982,-0.000622975,0.002292483,-0.002095268,0.553764164,0.217779428,0.002162397,-0.000631559,-0.005679301,-0.001075667,-0.0005868,-0.001434315,5.62E-05,-0.001275023,-0.780708671,-0.003380597,-0.000991556,-0.0016106,0.000619684,-0.00011436,-1.676840782,-0.00567574,-0.001971624,0.001569348,0.003890633,0.00091383,0.000374748,-0.012963961,1.027639508,0.000167033,0.000244653,-1.528670907,0.000457507,-0.782020569,1.055497169,-0.002509106,1.855210543,1.198609591,0.001000627,0.005759334,0.000758666,0.000578588,0.001128486,0.001633129,0.00469204,-0.004974546,-0.002710439,0.000619397,0.002146484,0.002457264,-0.470702499,-0.000639291,-0.000221568,-0.001147812,-0.003999386,-0.080203116,0.001499683,-0.744393051,6.15E-05,-0.002623685,-0.001468825,0.004034359,-0.002458867,-0.00134066,-0.001511934,0.004014441,-0.004517288,-0.00125158,-0.000230749,0.003705573,0.003774535,0.002499968,0.173834801,-0.668353498,-0.00460908,0.41079548,0
0.958054245,-0.001570484,0.094182037,0.001865187,-0.697645247,0.001983237,0.457512349,0.002132013,0.002372284,0.001438557,-9.65E-05,0.001985958,0.952467501,-0.000481876,0.792624533,0.001281209,-0.164402708,6.91E-05,0.0009463,0.000800124,0.004255032,0.002270863,-0.002402544,-0.004229094,-1.937045693,-0.001144318,-0.001171954,-0.000655601,-0.196286812,-0.610846639,0.322114438,-0.002791798,0.001975596,0.004385452,-0.003927276,-5.30E-05,-0.961069167,0.001704287,1.323833585,0.000869952,0.000619316,-0.001445623,-0.001727273,-0.000346225,0.000835323,0.001134314,0.000270261,-0.000574018,-0.460189551,0.000130137,-3.11E-05,0.358674705,0.000483925,-0.002904959,0.000169269,-0.001240608,0.553864539,0.207627907,-0.00074127,-0.001191936,-0.002097521,-0.001252519,-0.002935513,0.0003245,0.000540139,-0.003172259,-0.786028922,-0.00118316,-0.000988433,-0.000565239,0.00214116,-0.003367592,-1.68704772,-3.37E-05,-0.000490952,0.000516684,0.00281284,-0.001168801,0.000618258,0.001134094,1.034443855,0.001560199,-0.003242031,-1.52699399,0.000755213,-0.780900478,1.058669209,-0.00341483,1.848526716,1.19991827,-0.004709159,0.005423218,-0.003316817,-0.008499967,0.004010177,0.004773571,0.001884145,4.13E-05,-0.003694159,-0.001057364,-0.001430021,0.002515186,-0.477785528,0.000311413,-0.001419148,0.001340824,0.001694296,-0.074034303,0.002482395,-0.731111467,8.09E-05,-0.000436828,0.000272197,0.00177874,-0.001174628,0.00172374,-0.002266334,0.002881519,-0.003070876,-0.000222222,0.003915263,0.010559347,0.001462889,0.006598201,0.165048197,-0.66837132,-0.000531285,0.413345575,0
-0.378074795,0.33228159,0.361279041,0.418323547,0.380618781,0.393059045,-0.400840074,0.385784179,0.36491698,0.38997376,-0.370646864,0.324585915,-0.394564539,0.368671745,-0.38059321,0.364509553,-0.374518245,-0.404033422,0.325327516,0.375007093,0.190899521,0.349574775,-0.400090575,0.403307259,0.33475253,-0.390714228,0.394595414,-0.393085599,0.390712559,0.349144131,-0.376456439,-0.324673921,-0.371565133,0.382425636,0.386008441,0.386892319,0.39594838,-0.374759108,0.160779834,0.394011289,-0.328221291,-0.3541933,0.366388232,0.402899235,-0.399263024,0.387144536,0.3734456,-0.390171021,0.401580364,-0.391808152,0.38689968,0.395091772,0.330977559,-0.384189606,0.386606336,0.367109001,-0.371883869,-0.378617316,0.077144019,-0.366071105,-0.365868598,0.385862678,0.39334017,-0.41319865,-0.000587229,-0.00087085,-0.770641208,-0.005206049,-0.001101134,-0.005251982,0.001880054,-0.000979908,-1.682111979,-0.006216867,0.002618772,-0.000988799,-0.000279462,0.000682195,0.001789577,-0.009780591,1.025099874,0.003335711,-0.000728943,-1.533098221,0.001915122,-0.795517743,1.05268383,-0.000448379,1.865314841,1.196013927,-0.000603571,-0.00106653,0.001178748,-0.001774958,0.001170775,0.000990558,0.003347373,0.002685814,-0.000948846,-0.002163149,-0.004942452,-0.001033048,-0.449768662,-0.006290443,0.002369613,0.002827022,0.000878932,-0.075887874,0.002033974,-0.738320172,0.002093707,-0.000683577,-0.000507704,0.001385174,-0.002760177,0.001963918,0.001146502,0.002827758,-0.001809458,0.001887465,-0.002011736,0.007240159,0.009327675,0.001394174,0.156235665,-0.668298244,-0.001920245,0.4146218,0
