id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0.0,0.9465291500091553,-0.001229038811288774,0.09468058496713638,-0.002207736484706402,-0.7007877826690674,0.001875949907116592,0.4578920900821686,0.0020273367408663034,0.003206170629709959,-0.0015943956095725298,0.0003129569813609123,-0.0013292005751281977,0.9519259333610535,-0.001878864481113851,0.7839556336402893,-4.9463589675724506e-05,-0.17662295699119568,0.0004163224366493523,-0.00012314366176724434,0.0023245669435709715,0.0023034028708934784,0.00047039566561579704,-0.0008432676550000906,-0.013262011110782623,-1.9408605098724365,0.0004944755346514285,-0.0036124205216765404,0.002015345264226198,-0.1996493637561798,-0.6219759583473206,0.31360355019569397,0.0014946857700124383,0.006995064672082663,0.00024306486011482775,-0.00520018907263875,0.0008104636217467487,-0.9649409651756287,0.0025567193515598774,1.3088711500167847,8.890521712601185e-05,-0.0023465570993721485,0.0010063566733151674,-0.0007341554155573249,-0.0005435529164969921,-0.003507344052195549,-0.00022724218433722854,0.0024986190255731344,-6.859382847324014e-05,-0.45547670125961304,0.0011049715103581548,0.00016623258125036955,0.36261406540870667,0.00012120278552174568,-0.0013420835603028536,-0.0002749706618487835,0.0005847797146998346,0.5572088956832886,0.21347662806510925,0.0018511738162487745,-0.0024241344071924686,-0.0006351775955408812,-2.476786175975576e-05,-0.0004009547410532832,-0.002864985726773739,0.0018363092094659805,0.0012544423807412386,-0.7792252898216248,-0.0016184786800295115,-0.0013537572231143713,-0.0002319230989087373,0.0043533192947506905,-0.007311312016099691,-1.692750096321106,0.001463117660023272,-5.690683610737324e-05,0.0005643142503686249,0.00010957347694784403,-0.0006652334122918546,-0.0013722851872444153,0.0017284515779465437,1.0124084949493408,0.002632752526551485,-0.0001263708109036088,-1.5142815113067627,0.0005209249211475253,-0.7878971695899963,1.0477865934371948,-0.005330899730324745,1.8634212017059326,1.19012451171875,-0.0007605047430843115,0.000792769540566951,-0.006961116101592779,-0.0019227861193940043,-0.0009169366676360369,-0.0002759869094006717,0.004590094555169344,-0.00040380924474447966,-0.002565079601481557,-0.004218893125653267,-0.0069245100021362305,-3.503434709273279e-05,-0.46982893347740173,-0.0015686617698520422,0.001101915491744876,0.00032961572287604213,-0.0003768144815694541,-0.07347441464662552,0.000731726351659745,-0.7236096262931824,0.0005199650768190622,0.0012970572570338845,-0.0006990052061155438,0.0025320355780422688,-0.00029243133030831814,-0.001325335237197578,0.0014886747812852263,0.00039759930223226547,0.0006139835459180176,-0.0014147886540740728,-5.852663889527321e-06,0.008099155500531197,0.0006251755403354764,0.0029723457992076874,0.17202772200107574,-0.6769871115684509,0.000659633195027709,0.4193176031112671
1.0,-0.37542152404785156,0.3325343132019043,0.3845246434211731,0.39658960700035095,0.3597220778465271,0.39213070273399353,-0.3784932494163513,0.3640720844268799,0.3572182357311249,0.36489608883857727,-0.3660665452480316,0.38756251335144043,-0.368923544883728,0.37949201464653015,-0.37260258197784424,0.35280928015708923,-0.35943129658699036,-0.37503477931022644,0.35171929001808167,0.357499897480011,0.34096890687942505,0.37902483344078064,-0.3652706742286682,0.3843642473220825,0.38954824209213257,-0.3675811290740967,0.3527548611164093,-0.37324580550193787,0.3871038556098938,0.3520064651966095,-0.35454776883125305,-0.3265174925327301,-0.3480930030345917,0.3696090281009674,0.39089885354042053,0.38178732991218567,0.3535260856151581,-0.3395206332206726,-0.2909960448741913,0.36997994780540466,-0.3765171468257904,-0.3638339936733246,0.33152076601982117,0.38557398319244385,-0.36970341205596924,0.3684552013874054,0.378103643655777,-0.3651442229747772,0.3777090907096863,-0.3796456456184387,0.34128615260124207,0.3898325562477112,0.33725279569625854,-0.38333645462989807,0.3697536885738373,0.37203046679496765,-0.38478073477745056,-0.38425612449645996,-0.3463990092277527,-0.3579234480857849,-0.373800128698349,0.36843302845954895,0.37660160660743713,-0.36922740936279297,0.0021391441114246845,-0.0034326245076954365,-0.7956645488739014,-0.0013124204706400633,-0.001133460900746286,-0.00012662936933338642,0.005162131041288376,-0.0020017623901367188,-1.6969187259674072,0.0003817812539637089,0.003418439533561468,0.0014366315444931388,0.0006410345085896552,-0.0036779227666556835,-0.0018970383098348975,-0.002555769169703126,1.0190365314483643,0.0016754528041929007,-0.0019953842274844646,-1.5010795593261719,0.0006904518231749535,-0.7786158919334412,1.0350043773651123,0.0002980671706609428,1.862467885017395,1.1873266696929932,-0.0007759797153994441,-0.0009903616737574339,-0.0029404261149466038,-0.0009084208868443966,0.0012181741185486317,0.0025745101738721132,0.003177325939759612,-0.0024271486327052116,-0.0007399345631711185,0.00048081978457048535,-0.0013953398447483778,0.0047614118084311485,-0.46838653087615967,0.00015787174925208092,0.0014820459764450788,-0.003964060451835394,-0.004624393302947283,-0.06673364341259003,-0.001792252529412508,-0.7271252274513245,0.0021959065925329924,0.0002225387142971158,-0.001277460134588182,-0.0009392514475621283,-1.1184252798557281e-05,-0.0004949984140694141,0.0018095156410709023,0.005713136401027441,-0.00175594468601048,-0.0017457118956372142,0.001461233478039503,0.0051674991846084595,0.009099653922021389,0.00426219217479229,0.15241000056266785,-0.6866589188575745,-0.0020418637432157993,0.4012151062488556
2.0,-0.39092543721199036,0.4191742539405823,0.26582151651382446,0.31175681948661804,0.40903523564338684,0.4441125988960266,-0.4184707999229431,0.41380974650382996,0.3555399179458618,0.4061736762523651,-0.05239470675587654,0.3710787296295166,-0.3874177038669586,0.37364527583122253,-0.3877315819263458,0.42229321599006653,-0.3528047204017639,-0.38660162687301636,0.4019533693790436,0.3553794026374817,0.4017665386199951,0.3794457018375397,-0.3353079855442047,0.3797258734703064,0.4152657389640808,-0.3975079357624054,0.40032637119293213,-0.3355046212673187,0.3846765160560608,0.39327478408813477,-0.3941314220428467,-0.4174438416957855,-0.38851529359817505,0.3823601007461548,0.3904384970664978,0.3273070156574249,0.40590471029281616,-0.4186376929283142,-0.4213765561580658,-0.10694696009159088,-0.3938409686088562,-0.38820838928222656,0.4441734850406647,0.4238169193267822,-0.24505364894866943,0.40484949946403503,0.4197235405445099,-0.38993141055107117,0.36168715357780457,-0.3468615412712097,0.4117601811885834,-0.4262648820877075,0.4085937738418579,-0.40818241238594055,0.42195725440979004,-0.25370997190475464,-0.23593588173389435,-0.3287932276725769,-0.34391459822654724,-0.4010717570781708,-0.3879491984844208,0.1661825180053711,0.42433661222457886,-0.4517108201980591,-0.2571406960487366,-0.05121128261089325,-0.1302797943353653,0.23319976031780243,0.005878843367099762,-0.0003960939357057214,-0.24457618594169617,-0.0047234646044671535,-0.25251027941703796,-0.09641886502504349,-1.0441269874572754,-0.0012727382127195597,-0.04784572497010231,0.07409058511257172,-0.17916494607925415,-0.17342506349086761,0.2795262038707733,-0.028963396325707436,0.00010412793199066073,-0.23759996891021729,0.04051373898983002,-0.11140917241573334,0.5178700685501099,0.27010688185691833,0.8512522578239441,0.1879061758518219,0.0002327675319975242,-0.0062896450981497765,0.4385291337966919,-0.002519718138501048,-0.2725001275539398,0.1780238151550293,-4.4425687519833446e-06,-0.00040517840534448624,0.10493551939725876,0.08365899324417114,-0.00980230513960123,0.06588762998580933,-0.9706102013587952,0.9796358346939087,-0.06915754079818726,-0.3173689544200897,-0.7633621096611023,-0.00035935977939516306,-0.34419986605644226,-0.1770004779100418,0.026875806972384453,-0.10959817469120026,0.3119090497493744,-0.21523317694664001,-0.1173553541302681,1.7951768636703491,0.00015488533244933933,-0.04175758734345436,7.617828669026494e-05,1.4014276266098022,-1.208385944366455,-0.32281821966171265,-1.1639480590820312,-0.00025638306397013366,0.04766044765710831,0.020508144050836563,0.18171322345733643,0.21649804711341858
3.0,-0.4012448489665985,0.41256049275398254,0.2700917422771454,0.3165951073169708,0.42348185181617737,0.432817280292511,-0.4136824607849121,0.40898239612579346,0.34472063183784485,0.41940242052078247,-0.06648825109004974,0.36161014437675476,-0.4004228711128235,0.3801323473453522,-0.39768922328948975,0.4218551814556122,-0.34252840280532837,-0.3777633309364319,0.3914047181606293,0.3595375120639801,0.3986850380897522,0.3929860293865204,-0.3305162489414215,0.3967454731464386,0.421937495470047,-0.3834162950515747,0.3973192572593689,-0.3328005373477936,0.38843703269958496,0.38365623354911804,-0.3817864954471588,-0.4164174199104309,-0.3977550268173218,0.38269808888435364,0.3855515420436859,0.3196359872817993,0.40157678723335266,-0.4229326546192169,-0.41411885619163513,-0.10972175747156143,-0.3955431580543518,-0.4018869996070862,0.4383208751678467,0.4073883891105652,-0.2584320604801178,0.4140670895576477,0.41679203510284424,-0.3911004066467285,0.36923879384994507,-0.3514474630355835,0.41181838512420654,-0.43447086215019226,0.40983498096466064,-0.4175771176815033,0.419340580701828,-0.25866609811782837,-0.24194321036338806,-0.3252866268157959,-0.3545122444629669,-0.39868462085723877,-0.39272427558898926,0.1749536395072937,0.40475594997406006,-0.4533711373806,-0.2558085024356842,-0.050737325102090836,-0.13499847054481506,0.22924122214317322,0.010417756624519825,9.854789823293686e-05,-0.24927976727485657,-0.004445349331945181,-0.2558523416519165,-0.0981866866350174,-1.0450598001480103,-0.0012885237811133265,-0.04615731164813042,0.07408828288316727,-0.1732698380947113,-0.17769569158554077,0.2804329991340637,-0.03191923350095749,-5.58992032893002e-05,-0.2391424924135208,0.04063541442155838,-0.11034032702445984,0.5226864814758301,0.26665356755256653,0.8581569194793701,0.19594810903072357,0.00043475869460962713,-0.0070843324065208435,0.4351133406162262,-0.00097965681925416,-0.2617095708847046,0.1779826134443283,8.761427307035774e-05,0.0004380384343676269,0.11071788519620895,0.07305355370044708,-0.011204462498426437,0.06575102359056473,-0.9723318815231323,0.9734885096549988,-0.07604619115591049,-0.3171108365058899,-0.7587454915046692,0.002271781675517559,-0.34105387330055237,-0.17786765098571777,0.03345509245991707,-0.12265536189079285,0.30884742736816406,-0.21977604925632477,-0.11884665489196777,1.799852967262268,0.0006127309752628207,-0.03549525886774063,0.00018587078375276178,1.4255307912826538,-1.2171908617019653,-0.3182254433631897,-1.1633596420288086,-0.00013772011152468622,0.047423992305994034,0.01963343657553196,0.18271790444850922,0.22060313820838928
4.0,-0.39004161953926086,0.4196426272392273,0.259209007024765,0.3183552026748657,0.4192017912864685,0.4332459270954132,-0.414756715297699,0.4099579155445099,0.34183716773986816,0.4136766493320465,-0.055816397070884705,0.3549067974090576,-0.3932105302810669,0.3799312710762024,-0.38771989941596985,0.42362627387046814,-0.34451600909233093,-0.38386619091033936,0.4041382968425751,0.3546592593193054,0.3945961892604828,0.39506131410598755,-0.3336402475833893,0.3877890706062317,0.40615344047546387,-0.3899754583835602,0.38957005739212036,-0.3363088071346283,0.3919810652732849,0.39653170108795166,-0.3832293748855591,-0.4026247262954712,-0.40015238523483276,0.39437049627304077,0.40139394998550415,0.32499581575393677,0.4073754847049713,-0.4076513946056366,-0.4134095311164856,-0.10164321959018707,-0.3896942138671875,-0.40195485949516296,0.4428485333919525,0.4143136143684387,-0.26135751605033875,0.41223275661468506,0.4140132963657379,-0.38878506422042847,0.3677937090396881,-0.3413338363170624,0.4117526412010193,-0.432418555021286,0.40795284509658813,-0.408365398645401,0.42261552810668945,-0.2531455159187317,-0.2479972541332245,-0.33808112144470215,-0.35503923892974854,-0.4081612825393677,-0.3925780951976776,0.17655840516090393,0.41443946957588196,-0.44900399446487427,-0.248118594288826,-0.04974120855331421,-0.1357475072145462,0.2300541251897812,0.0009944740450009704,-0.0004194255452603102,-0.25533801317214966,-0.0049396418035030365,-0.2541147470474243,-0.09746833890676498,-1.0465112924575806,-0.0014893817715346813,-0.04425661265850067,0.07348892837762833,-0.17628410458564758,-0.1786632388830185,0.28600263595581055,-0.02788461744785309,-8.399152284255251e-05,-0.23905979096889496,0.044583339244127274,-0.1113513857126236,0.5243952870368958,0.2734440267086029,0.8559320569038391,0.19311203062534332,0.00031711472547613084,-0.004045490641146898,0.4442441165447235,0.00020617312111426145,-0.26232588291168213,0.16926828026771545,4.819535752176307e-05,0.0008570114732719958,0.10915255546569824,0.0813090056180954,-0.011055233888328075,0.06635655462741852,-0.9784168601036072,0.9797359108924866,-0.07190082967281342,-0.32442769408226013,-0.7666096091270447,-0.0011125121964141726,-0.3451920747756958,-0.17774422466754913,0.02150103449821472,-0.11190719157457352,0.3118773102760315,-0.2041999101638794,-0.11660714447498322,1.8043030500411987,-6.360924453474581e-05,-0.04012298583984375,0.0004326544876676053,1.4254566431045532,-1.2192240953445435,-0.32252490520477295,-1.1596734523773193,-0.00027799949748441577,0.04749191924929619,0.016955673694610596,0.1869887411594391,0.2212057113647461
5.0,-0.3966458737850189,0.4069578945636749,0.2553158700466156,0.3050909638404846,0.40567702054977417,0.447005033493042,-0.40947967767715454,0.3983682692050934,0.3462803363800049,0.407141774892807,-0.06303038448095322,0.3653112053871155,-0.3896677792072296,0.3794223964214325,-0.39058929681777954,0.4130404591560364,-0.3416849672794342,-0.38222551345825195,0.3962656855583191,0.3513641953468323,0.396782249212265,0.38196322321891785,-0.34239712357521057,0.39159536361694336,0.42546436190605164,-0.3975204825401306,0.3889433741569519,-0.3361901640892029,0.39187952876091003,0.4005354046821594,-0.38681700825691223,-0.4135705232620239,-0.3862878680229187,0.3963613212108612,0.3905389904975891,0.3293125629425049,0.4081055223941803,-0.4190197288990021,-0.413019061088562,-0.10422227531671524,-0.38417667150497437,-0.39959558844566345,0.4519754648208618,0.4066613018512726,-0.25326552987098694,0.404979944229126,0.4238336682319641,-0.3875330984592438,0.37163054943084717,-0.34455934166908264,0.42115235328674316,-0.429572194814682,0.420542448759079,-0.4147423207759857,0.40995851159095764,-0.2620782256126404,-0.23683999478816986,-0.34552353620529175,-0.3408184051513672,-0.4129612445831299,-0.39689528942108154,0.1726972460746765,0.42077821493148804,-0.44860947132110596,-0.24953819811344147,-0.05001002550125122,-0.13339470326900482,0.22740569710731506,0.005034588277339935,-0.00021241887588985264,-0.25299161672592163,-0.004362815525382757,-0.25472292304039,-0.09712828695774078,-1.0476809740066528,-0.0013343107420951128,-0.04496505483984947,0.07235098630189896,-0.17700818181037903,-0.17829138040542603,0.2752189040184021,-0.03308030962944031,0.00020522912382148206,-0.24017806351184845,0.04327573627233505,-0.11097832024097443,0.5203124284744263,0.2628023624420166,0.8571822643280029,0.19169026613235474,0.00027927354676648974,-0.006345114670693874,0.4383479356765747,-0.0026396752800792456,-0.2637428343296051,0.1734190136194229,1.564942067489028e-06,0.0002183368051191792,0.10631860047578812,0.07638376206159592,-0.009514148347079754,0.06558581441640854,-0.9714493155479431,0.9815595746040344,-0.07356962561607361,-0.319313645362854,-0.758075475692749,0.004973090253770351,-0.3418300747871399,-0.17927737534046173,0.024960091337561607,-0.10977136343717575,0.31000247597694397,-0.21537195146083832,-0.11703141778707504,1.7931931018829346,9.60880279308185e-05,-0.03063405118882656,-0.0004113864852115512,1.4214365482330322,-1.2157822847366333,-0.3341016471385956,-1.152983546257019,0.0010980969527736306,0.04687781631946564,0.01302880235016346,0.19347146153450012,0.21904131770133972
6.0,0.5343834757804871,0.34058496356010437,-0.5804595947265625,0.5193855166435242,-0.010510631836950779,0.8282459378242493,0.062001850455999374,0.04129476845264435,0.00036941678263247013,0.2857986092567444,0.6077128648757935,-1.041587471961975,0.009875922463834286,0.0005381954251788557,0.00021714127797167748,0.29079341888427734,-0.09314784407615662,-0.0278670322149992,-0.49785876274108887,0.8108044862747192,-1.218681812286377,-0.32302525639533997,-1.108939290046692,0.030214635655283928,-0.7315396070480347,-0.6910557746887207,0.18124857544898987,-0.5628926157951355,-0.1542873978614807,-0.9147790670394897,0.00941365584731102,-1.068315863609314,-0.2022552490234375,0.11515434086322784,0.00011988717596977949,-0.0016150125302374363,-0.011545192450284958,-0.03981756418943405,1.820356011390686,0.39005106687545776,0.1348913013935089,0.8599268198013306,0.6694381833076477,0.13981719315052032,-0.7881365418434143,0.2538188397884369,0.0004434603324625641,-0.2013007551431656,-0.008735178969800472,-0.06795690208673477,0.05486554279923439,0.8564384579658508,0.43607088923454285,-2.3547923774458468e-05,-7.032652501948178e-05,-1.0882524251937866,0.3038921654224396,0.8128835558891296,1.707048773765564,-0.5029193162918091,-0.3944539427757263,-0.4382425844669342,0.057910092175006866,-0.6149135231971741,-0.2494041621685028,-0.05073146894574165,-0.13690534234046936,0.2260500192642212,0.001484366599470377,0.00033139303559437394,-0.25330135226249695,-0.0011379143688827753,-0.26004084944725037,-0.09931005537509918,-1.0721710920333862,-0.0014973869547247887,-0.0476580411195755,0.06996092945337296,-0.17615485191345215,-0.17769239842891693,0.2833288311958313,-0.03044462949037552,0.00017104535072576255,-0.23871950805187225,0.04102886840701103,-0.11498639732599258,0.5213674902915955,0.2655981183052063,0.8661145567893982,0.1972687989473343,0.0005152288358658552,-0.0036777062341570854,0.4299869239330292,-0.0016973982565104961,-0.26464447379112244,0.1768636703491211,0.00012421683641150594,0.0005045381840318441,0.10020256787538528,0.08474687486886978,-0.01196823175996542,0.0698334127664566,-0.9661392569541931,0.9921737313270569,-0.07710108160972595,-0.31315091252326965,-0.7662985920906067,0.00268357340246439,-0.3509586751461029,-0.17959146201610565,0.025802088901400566,-0.10922905057668686,0.31269076466560364,-0.2025061547756195,-0.12065356969833374,1.8074108362197876,-0.0002033044584095478,-0.039974234998226166,-0.00026422744849696755,1.419039249420166,-1.2114779949188232,-0.3204532563686371,-1.1640888452529907,0.0006014656974002719,0.04885153844952583,0.03312353417277336,0.19183564186096191,0.2263994812965393
7.0,0.9525455832481384,0.002152292523533106,0.09295625984668732,-0.0007946599507704377,-0.7016295194625854,0.0017544239526614547,0.46834394335746765,0.001831289497204125,-0.0022650486789643764,0.0006048090290278196,-0.0024263723753392696,0.0015207509277388453,0.9569603800773621,0.0002764443343039602,0.7984535098075867,0.00015247962437570095,-0.18448396027088165,0.0020283320918679237,-0.0008710269466973841,0.0022197712678462267,0.0026014819741249084,0.0015433565713465214,-0.0007605042774230242,-0.010973959229886532,-1.9296014308929443,-0.007425845135003328,-0.0006046369671821594,-0.0010321089066565037,-0.20586343109607697,-0.6151309609413147,0.3216731548309326,0.0013326460029929876,0.001711243181489408,0.0031936499290168285,-0.010123124346137047,0.0009974666172638535,-0.9383053779602051,-0.0009816561359912157,1.3142321109771729,-0.0017945183208212256,9.797117672860622e-05,-0.001124685863032937,0.0004588048905134201,-0.00041255366522818804,-6.949820090085268e-06,0.0006503664189949632,-0.0020195895340293646,-0.001127814408391714,-0.45830652117729187,-0.0013411185937002301,-0.002863543573766947,0.3635939955711365,0.0027149824891239405,-0.00062297482509166,0.0022924833465367556,-0.002095268340781331,0.5537641644477844,0.21777942776679993,0.0021623969078063965,-0.0006315594073385,-0.005679300986230373,-0.0010756669798865914,-0.0005867998697794974,-0.0014343146467581391,5.6221033446490765e-05,-0.0012750225141644478,-0.7807086706161499,-0.0033805971033871174,-0.0009915562113747,-0.0016106003895401955,0.000619684171397239,-0.00011436024215072393,-1.6768407821655273,-0.005675740074366331,-0.0019716243259608746,0.0015693479217588902,0.0038906331174075603,0.000913829542696476,0.0003747480222955346,-0.012963960878551006,1.0276395082473755,0.00016703299479559064,0.00024465308524668217,-1.5286709070205688,0.000457507383543998,-0.7820205688476562,1.055497169494629,-0.0025091064162552357,1.855210542678833,1.1986095905303955,0.0010006270604208112,0.0057593341916799545,0.0007586658466607332,0.000578587525524199,0.0011284856591373682,0.0016331290826201439,0.004692040383815765,-0.004974546376615763,-0.002710438799113035,0.000619396916590631,0.0021464840974658728,0.002457264345139265,-0.47070249915122986,-0.0006392912473529577,-0.0002215683925896883,-0.0011478117667138577,-0.003999386448413134,-0.080203115940094,0.0014996831305325031,-0.7443930506706238,6.151318666525185e-05,-0.0026236851699650288,-0.0014688249211758375,0.004034359008073807,-0.002458866685628891,-0.0013406603829935193,-0.0015119335148483515,0.004014441277831793,-0.004517287947237492,-0.001251579960808158,-0.00023074899218045175,0.003705573035404086,0.0037745353765785694,0.002499968046322465,0.17383480072021484,-0.6683534979820251,-0.004609080497175455,0.4107954800128937
8.0,0.95805424451828,-0.0015704844845458865,0.09418203681707382,0.0018651873106136918,-0.6976452469825745,0.001983236987143755,0.45751234889030457,0.002132012974470854,0.002372284419834614,0.0014385571703314781,-9.64842620305717e-05,0.0019859583117067814,0.9524675011634827,-0.00048187572974711657,0.7926245331764221,0.0012812094064429402,-0.16440270841121674,6.913335528224707e-05,0.0009462999878451228,0.000800124485976994,0.004255032166838646,0.002270863391458988,-0.002402544254437089,-0.00422909390181303,-1.937045693397522,-0.0011443175608292222,-0.001171953626908362,-0.0006556007429026067,-0.19628681242465973,-0.6108466386795044,0.3221144378185272,-0.002791797509416938,0.0019755959510803223,0.004385451786220074,-0.003927276004105806,-5.29912649653852e-05,-0.9610691666603088,0.0017042874824255705,1.3238335847854614,0.0008699523750692606,0.0006193160079419613,-0.0014456232311204076,-0.0017272734548896551,-0.0003462246968410909,0.0008353228913620114,0.001134314457885921,0.0002702613128349185,-0.0005740178748965263,-0.460189551115036,0.00013013661373406649,-3.108486998826265e-05,0.35867470502853394,0.00048392490134574473,-0.00290495902299881,0.00016926933312788606,-0.0012406081659719348,0.5538645386695862,0.20762790739536285,-0.0007412702543660998,-0.0011919355019927025,-0.002097521210089326,-0.0012525188503786922,-0.00293551292270422,0.00032450025901198387,0.0005401393864303827,-0.0031722593121230602,-0.7860289216041565,-0.00118316023144871,-0.0009884332539513707,-0.0005652385298162699,0.0021411599591374397,-0.0033675923477858305,-1.6870477199554443,-3.367685712873936e-05,-0.000490952399559319,0.0005166835035197437,0.0028128400444984436,-0.0011688005179166794,0.0006182575598359108,0.001134093850851059,1.0344438552856445,0.0015601987252011895,-0.0032420309726148844,-1.526993989944458,0.0007552127353847027,-0.7809004783630371,1.0586692094802856,-0.003414829960092902,1.8485267162322998,1.199918270111084,-0.004709158558398485,0.005423218477517366,-0.0033168173395097256,-0.00849996693432331,0.0040101767517626286,0.004773571155965328,0.0018841446144506335,4.131356763537042e-05,-0.003694158513098955,-0.0010573642794042826,-0.0014300213661044836,0.002515185624361038,-0.47778552770614624,0.0003114134888164699,-0.0014191484078764915,0.0013408244121819735,0.001694296021014452,-0.07403430342674255,0.0024823949206620455,-0.731111466884613,8.087803144007921e-05,-0.00043682847172021866,0.0002721967757679522,0.0017787400865927339,-0.001174628036096692,0.0017237402498722076,-0.002266334369778633,0.002881518565118313,-0.0030708755366504192,-0.000222222093725577,0.003915262874215841,0.01055934652686119,0.0014628891367465258,0.006598200649023056,0.16504819691181183,-0.668371319770813,-0.0005312853027135134,0.4133455753326416
9.0,-0.3780747950077057,0.33228158950805664,0.36127904057502747,0.4183235466480255,0.38061878085136414,0.39305904507637024,-0.40084007382392883,0.38578417897224426,0.36491698026657104,0.3899737596511841,-0.3706468641757965,0.3245859146118164,-0.39456453919410706,0.3686717450618744,-0.3805932104587555,0.36450955271720886,-0.3745182454586029,-0.4040334224700928,0.3253275156021118,0.37500709295272827,0.19089952111244202,0.3495747745037079,-0.4000905752182007,0.4033072590827942,0.33475252985954285,-0.39071422815322876,0.3945954144001007,-0.3930855989456177,0.39071255922317505,0.3491441309452057,-0.37645643949508667,-0.32467392086982727,-0.3715651333332062,0.3824256360530853,0.38600844144821167,0.38689231872558594,0.3959483802318573,-0.37475910782814026,0.16077983379364014,0.3940112888813019,-0.32822129130363464,-0.3541933000087738,0.3663882315158844,0.40289923548698425,-0.39926302433013916,0.387144535779953,0.373445600271225,-0.39017102122306824,0.4015803635120392,-0.3918081521987915,0.3868996798992157,0.3950917720794678,0.33097755908966064,-0.3841896057128906,0.3866063356399536,0.3671090006828308,-0.3718838691711426,-0.3786173164844513,0.07714401930570602,-0.36607110500335693,-0.36586859822273254,0.38586267828941345,0.39334017038345337,-0.41319864988327026,-0.0005872289766557515,-0.000870850111823529,-0.7706412076950073,-0.005206048954278231,-0.0011011335300281644,-0.005251981783658266,0.0018800538964569569,-0.0009799080435186625,-1.6821119785308838,-0.006216867361217737,0.002618772443383932,-0.0009887987980619073,-0.0002794618485495448,0.0006821945426054299,0.0017895770724862814,-0.00978059135377407,1.0250998735427856,0.00333571108058095,-0.0007289430941455066,-1.5330982208251953,0.0019151223823428154,-0.7955177426338196,1.0526838302612305,-0.000448378617875278,1.8653148412704468,1.1960139274597168,-0.0006035714177414775,-0.0010665296576917171,0.001178748207166791,-0.001774958218447864,0.0011707748053595424,0.0009905581828206778,0.0033473733346909285,0.0026858141645789146,-0.0009488463401794434,-0.002163149416446686,-0.004942451603710651,-0.001033047679811716,-0.44976866245269775,-0.006290443241596222,0.0023696129210293293,0.002827022224664688,0.000878932187333703,-0.07588787376880646,0.002033973578363657,-0.7383201718330383,0.0020937067456543446,-0.0006835769163444638,-0.0005077043315395713,0.0013851741096004844,-0.0027601770125329494,0.001963917864486575,0.0011465022107586265,0.002827757503837347,-0.0018094577826559544,0.0018874653615057468,-0.002011735923588276,0.0072401585057377815,0.009327675215899944,0.0013941737124696374,0.15623566508293152,-0.6682982444763184,-0.0019202454714104533,0.4146218001842499
